"species","common.name","label","longitude","latitude","site.type","year","pct.freq","avg.cov","invasive"
"Oclemena nemoralis","bog aster","RAM-33",-68.23907712,44.38638719,"RAM",2020,75,NA,FALSE
"Pinus strobus","eastern white pine","RAM-33",-68.23907712,44.38638719,"RAM",2020,25,NA,FALSE
"Rhododendron canadense","rhodora","RAM-33",-68.23907712,44.38638719,"RAM",2020,25,NA,FALSE
"Rhynchospora alba","white beaksedge","RAM-33",-68.23907712,44.38638719,"RAM",2020,100,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-33",-68.23907712,44.38638719,"RAM",2020,50,NA,FALSE
"Sagittaria latifolia","broadleaf arrowhead","RAM-33",-68.23907712,44.38638719,"RAM",2020,25,NA,FALSE
"Spiraea alba","white meadowsweet","RAM-33",-68.23907712,44.38638719,"RAM",2020,75,NA,FALSE
"Spiraea tomentosa","steeplebush","RAM-33",-68.23907712,44.38638719,"RAM",2020,75,NA,FALSE
"Triadenum","marsh St. Johnswort","RAM-33",-68.23907712,44.38638719,"RAM",2020,75,NA,FALSE
"Utricularia cornuta","horned bladderwort","RAM-33",-68.23907712,44.38638719,"RAM",2020,25,NA,FALSE
"Vaccinium macrocarpon","large cranberry","RAM-33",-68.23907712,44.38638719,"RAM",2020,100,NA,FALSE
"Acer rubrum","red maple","RAM-34",-68.18374201,44.34387438,"RAM",2020,75,NA,FALSE
"Alnus incana","gray alder","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Amelanchier","serviceberry","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,FALSE
"Arisaema triphyllum","Jack in the pulpit","RAM-34",-68.18374201,44.34387438,"RAM",2020,75,NA,FALSE
"Berberis thunbergii","Japanese barberry","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,TRUE
"Betula populifolia","gray birch","RAM-34",-68.18374201,44.34387438,"RAM",2020,75,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Carex lacustris","hairy sedge","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Carex stricta","upright sedge","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,FALSE
"Eriophorum tenellum","fewnerved cottongrass","RAM-34",-68.18374201,44.34387438,"RAM",2020,50,NA,FALSE
"Fraxinus pennsylvanica","green ash","RAM-34",-68.18374201,44.34387438,"RAM",2020,50,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,FALSE
"Glyceria canadensis","rattlesnake mannagrass","RAM-34",-68.18374201,44.34387438,"RAM",2020,50,NA,FALSE
"Ilex verticillata","common winterberry","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Impatiens capensis","jewelweed","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Iris versicolor","harlequin blueflag","RAM-34",-68.18374201,44.34387438,"RAM",2020,50,NA,FALSE
"Juncus","rush","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,FALSE
"Lycopus uniflorus","northern bugleweed","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,FALSE
"Lysimachia terrestris","earth loosestrife","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Oclemena nemoralis","bog aster","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,FALSE
"Onoclea sensibilis","sensitive fern","RAM-34",-68.18374201,44.34387438,"RAM",2020,75,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-34",-68.18374201,44.34387438,"RAM",2020,50,NA,FALSE
"Rhamnus frangula","glossy buckthorn","RAM-34",-68.18374201,44.34387438,"RAM",2020,50,NA,TRUE
"Rubus flagellaris","northern dewberry","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,FALSE
"Rubus idaeus","American red raspberry","RAM-34",-68.18374201,44.34387438,"RAM",2020,50,NA,FALSE
"Spiraea alba","white meadowsweet","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Spiraea tomentosa","steeplebush","RAM-34",-68.18374201,44.34387438,"RAM",2020,75,NA,FALSE
"Thelypteris palustris","eastern marsh fern","RAM-34",-68.18374201,44.34387438,"RAM",2020,75,NA,FALSE
"Triadenum fraseri","Fraser's St. Johnswort","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Typha latifolia","broadleaf cattail","RAM-34",-68.18374201,44.34387438,"RAM",2020,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-34",-68.18374201,44.34387438,"RAM",2020,25,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-34",-68.18374201,44.34387438,"RAM",2020,50,NA,FALSE
"Abies balsamea","balsam fir","RAM-35",-68.29504391,44.38215179,"RAM",2020,25,NA,FALSE
"Acer rubrum","red maple","RAM-35",-68.29504391,44.38215179,"RAM",2020,75,NA,FALSE
"Amelanchier","serviceberry","RAM-35",-68.29504391,44.38215179,"RAM",2020,25,NA,FALSE
"Andromeda polifolia","bog rosemary","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Betula populifolia","gray birch","RAM-35",-68.29504391,44.38215179,"RAM",2020,25,NA,FALSE
"Carex exilis","coastal sedge","RAM-35",-68.29504391,44.38215179,"RAM",2020,75,NA,FALSE
"Carex trisperma","threeseeded sedge","RAM-35",-68.29504391,44.38215179,"RAM",2020,25,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Empetrum nigrum","black crowberry","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Eriophorum angustifolium","tall cottongrass","RAM-35",-68.29504391,44.38215179,"RAM",2020,75,NA,FALSE
"Eriophorum vaginatum","tussock cottongrass","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Eriophorum virginicum","tawny cottongrass","RAM-35",-68.29504391,44.38215179,"RAM",2020,50,NA,FALSE
"Gaylussacia dumosa","dwarf huckleberry","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Ilex mucronata","mountain holly/catberry","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Juniperus communis","common juniper","RAM-35",-68.29504391,44.38215179,"RAM",2020,50,NA,FALSE
"Kalmia angustifolia","sheep laurel","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Kalmia polifolia","bog laurel","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Larix laricina","tamarack","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Oclemena nemoralis","bog aster","RAM-35",-68.29504391,44.38215179,"RAM",2020,25,NA,FALSE
"Picea mariana","black spruce","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Pinus resinosa","red pine","RAM-35",-68.29504391,44.38215179,"RAM",2020,50,NA,FALSE
"Pinus strobus","eastern white pine","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Rhododendron canadense","rhodora","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Rhododendron groenlandicum","bog Labrador tea","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Sarracenia purpurea","purple pitcherplant","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Solidago uliginosa","bog goldenrod","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Thuja occidentalis","eastern white cedar","RAM-35",-68.29504391,44.38215179,"RAM",2020,25,NA,FALSE
"Trichophorum cespitosum","tufted bulrush","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Trientalis borealis","starflower","RAM-35",-68.29504391,44.38215179,"RAM",2020,25,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-35",-68.29504391,44.38215179,"RAM",2020,75,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Vaccinium oxycoccos","small cranberry","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Viburnum nudum var. cassinoides","northern wild raisin","RAM-35",-68.29504391,44.38215179,"RAM",2020,100,NA,FALSE
"Abies balsamea","balsam fir","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Acer rubrum","red maple","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Alnus incana","gray alder","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Amelanchier","serviceberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Carex atlantica","prickly bog sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Carex brunnescens","brownish sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Carex echinata","star sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Carex folliculata","long sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Carex lacustris","hairy sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Carex lurida","shallow sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Carex novae-angliae","New England sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Carex scoparia","broom sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Carex stricta","upright sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Carex trisperma","threeseeded sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Carex utriculata","Northwest Territory sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Chamaedaphne calyculata","leatherleaf","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Coptis trifolia","threeleaf goldthread","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Cornus canadensis","bunchberry dogwood","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Dryopteris intermedia","intermediate woodfern","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Epilobium leptophyllum","bog willowherb","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Equisetum arvense","field horsetail","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Equisetum sylvaticum","woodland horsetail","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Eupatorium perfoliatum","common boneset","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Galium trifidum","threepetal bedstraw","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Glyceria canadensis","rattlesnake mannagrass","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Glyceria striata","fowl manna grass","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Ilex mucronata","mountain holly/catberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Ilex verticillata","common winterberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Iris versicolor","harlequin blueflag","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Juncus canadensis","Canadian rush","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Juncus effusus","common rush","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Kalmia angustifolia","sheep laurel","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Larix laricina","tamarack","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Lycopus uniflorus","northern bugleweed","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Lysimachia terrestris","earth loosestrife","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Maianthemum canadense","Canada mayflower","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Myrica gale","sweetgale","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Nuphar variegata","spatterdock","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Onoclea sensibilis","sensitive fern","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Oxalis montana","mountain woodsorrel","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Phegopteris connectilis","northern beech fern","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Picea glauca","white spruce","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Picea rubens","red spruce","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Poa pratensis","Kentucky bluegrass","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Potamogeton gramineus","grassy pondweed","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Pteridium aquilinum","brackenfern","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Rhododendron canadense","rhodora","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Rubus idaeus","American red raspberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Rubus pubescens","dwarf red blackberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Scirpus cyperinus","woolgrass","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Scutellaria galericulata","marsh scullcap","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Solidago uliginosa","bog goldenrod","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Sparganium angustifolium","narrowleaf bur-reed","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Spiraea alba","white meadowsweet","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Spiraea tomentosa","steeplebush","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Thalictrum pubescens","king of the meadow","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Thelypteris noveboracensis","New York fern","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Thelypteris palustris","eastern marsh fern","RAM-36",-68.35583873,44.27405397,"RAM",2020,50,NA,FALSE
"Triadenum","marsh St. Johnswort","RAM-36",-68.35583873,44.27405397,"RAM",2020,25,NA,FALSE
"Trientalis borealis","starflower","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Vaccinium angustifolium","lowbush blueberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Vaccinium corymbosum","highbush blueberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Vaccinium myrtilloides","velvetleaf huckleberry","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Viburnum nudum var. cassinoides","northern wild raisin","RAM-36",-68.35583873,44.27405397,"RAM",2020,100,NA,FALSE
"Viola","violet","RAM-36",-68.35583873,44.27405397,"RAM",2020,75,NA,FALSE
"Abies balsamea","balsam fir","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Acer pensylvanicum","striped maple","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Acer rubrum","red maple","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Agrostis capillaris","colonial bentgrass","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Alnus incana","gray alder","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Amelanchier","serviceberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Anaphalis margaritacea","pearly everlasting","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Aronia melanocarpa","black chokeberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Athyrium filix-femina","common ladyfern","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Betula alleghaniensis","yellow birch","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Betula papyrifera","paper birch","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Brachyelytrum aristosum","northern shorthusk","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Calamagrostis canadensis","bluejoint","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Carex echinata","star sedge","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Carex gynandra","nodding sedge","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Carex lurida","shallow sedge","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Carex stricta","upright sedge","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Danthonia spicata","poverty oatgrass","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Dichanthelium acuminatum","tapered rosette grass","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Dichanthelium boreale","northern panicgrass","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Doellingeria umbellata","parasol whitetop","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Drosera rotundifolia","round-leaf sundew","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Dryopteris cristata","crested woodfern","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Dulichium arundinaceum","threeway sedge","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Eurybia radula","low rough aster","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Euthamia graminifolia","flattop goldentop","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Fragaria virginiana","Virginia strawberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Fraxinus americana","white ash","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Fraxinus pennsylvanica","green ash","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Galium triflorum","fragrant bedstraw","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Gaylussacia baccata","black huckleberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Glyceria striata","fowl manna grass","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Hieracium","hawkweed","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Hypericum canadense","lesser Canadian St. Johnswort","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Ilex verticillata","common winterberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Iris versicolor","harlequin blueflag","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Juncus canadensis","Canadian rush","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Juncus effusus","common rush","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Juncus militaris","bayonet rush","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Kalmia angustifolia","sheep laurel","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Larix laricina","tamarack","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Lysimachia quadrifolia","whorled loosestrife","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Lysimachia terrestris","earth loosestrife","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Maianthemum canadense","Canada mayflower","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Mitchella repens","partridgeberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Nuphar variegata","spatterdock","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Oclemena acuminata","whorled wood aster","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Oclemena nemoralis","bog aster","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Onoclea sensibilis","sensitive fern","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Osmunda claytoniana","interrupted fern","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Osmunda regalis","royal fern","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Osmundastrum cinnamomea","cinnamon fern","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Phegopteris connectilis","northern beech fern","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Picea mariana","black spruce","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Picea rubens","red spruce","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Pinus strobus","eastern white pine","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
"Potamogeton oakesianus","Oakes' pondweed","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Potentilla simplex","common cinquefoil","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Rhamnus frangula","glossy buckthorn","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,TRUE
"Rubus allegheniensis","Allegheny blackberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,25,NA,FALSE
"Rubus flagellaris","northern dewberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Rubus hispidus","bristly dewberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,75,NA,FALSE
"Rubus idaeus","American red raspberry","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Scirpus cyperinus","woolgrass","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Solidago flexicaulis","zigzag goldenrod","RAM-37",-68.28571292,44.32310786,"RAM",2020,50,NA,FALSE
"Sparganium americanum","American bur-reed","RAM-37",-68.28571292,44.32310786,"RAM",2020,100,NA,FALSE
